kode_customer;nama_toko;pemilik;no_hp;alamat;kelurahan;kecamatan;kota;provinsi;lat;lng;kategori_toko;omzet_estimasi;salesman_id;status
7855592;Indomaret Palm Paradise;;;Serter spo, Taman Surya No.7, RT.1/RW.3;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.138242;106.712041;Minimarket;;;
12873768;Toko Asanyo 3;;;Jl. Karya Utama No.42, RT.6/RW.3;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.21701;106.762503;Minimarket;;;
12423438;Lawson Gili Sampeng;;;Jl. Gili Sampeng No.76, RT.1/RW.4;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.193654;106.780319;Minimarket;;;
8364793;Indomaret Puri Kembangan T771;;;Jl. Puri Kembangan No.63G 7, RT.7/RW.3;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.176496;106.748106;Minimarket;;;
8409865;Alfamidi Sawah Besar;;;Jl. Sukarjo Wiryopranoto No.74 8, RT.8/RW.1;MAPHAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.16096;106.825132;Minimarket;;;
8022916;Lawson Untar;;;Universitas Taruma Nagara Kampus 1 Gedung Parkir Lantai 1, Jl. Letjen S. Parman No. 1;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.169285;106.789557;Minimarket;;;
12881581;Berkat Toko;;;Jl. Karya Utama, RT.3/RW.3;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.21578;106.762158;Minimarket;;;
8855743;Toko Src Aceng Jemb. Lima;;;Jl. Terate;JEMBATAN LIMA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.144758;106.803179;Minimarket;;;
12519997;Frozen Food Jakarta mpok jupe & Spesialis Durian Medan;;;Komp. Binamarga, Jl. Menceng Raya No.111, RT.13/RW.10 Kel;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.128617;106.719405;Frozen Food;;;
8364764;Indomaret Kebon Jeruk Raya 5;;;Ruko Kb. Jeruk Permai, Jl. Raya Kb. Jeruk No.5 4, RT.10/RW.10;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.197758;106.77238;Minimarket;;;
8363810;Alfamart Tanjung Duren Raya 9;;;Jl. Tanjung Duren Raya No. 9 4;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.183135;106.783604;Minimarket;;;
8363369;Alfamart Rawa Buaya Jakarta Barat;;;Rawa Buaya;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.161627;106.737839;Minimarket;;;
12882721;toko h muchtar;;;Jl. H. Salihun No.79 6, RT.6/RW.3;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.194449;106.774803;Minimarket;;;
8918532;Circle k Stasiun Jakarta Kota;;;Stasiun Jakarta Kota, Jl. Jemb. Batu;PINANGSIA;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.137528;106.814561;Minimarket;;;
12428768;Indomaret ketapang 17;;;Jl. Ketapang Utara No.17 7, RT.7/RW.1;KRUKUT;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.158712;106.817192;Minimarket;;;
13408969;Alfamart Duri Utara 2;;;Jl. Duri Utara 1 No.16, RT.9/RW.6;DURI UTARA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.153903;106.803064;Minimarket;;;
8364053;Indomaret Meruya Utara Kembangan Jakarta Barat;;;Meruya Utara;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.196666;106.756487;Minimarket;;;
12469395;Warung Sayur Mpo Kijul;;;RT.003/RW.004;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.191458;106.715323;Vegetable Store;;;
12905227;Toko Bule;;;Jl. Sawah Lio II No.35 10, RT.10/RW.1;JEMBATAN LIMA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.145605;106.805535;Minimarket;;;
7855597;Indomaret Citra 6 TGDB;;;Jl. Raya Citra No.6 1, RT.1/RW.5;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.12533;106.711713;Minimarket;;;
2951769;Ranch Market Px;;;Kembangan Selatan;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.189861;106.73899;Supermarket;;;
12897583;HW Helen's Night Mart Tanjung Duren;;;Jl. Tanjung Duren Barat III No.1, RT.9/RW.5;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.177696;106.780333;Minimarket;;;
8364885;Indomaret Daan Mogot Estate;;;Komp. Blok Na No. 01, RT8RW 1, Kalideres, West Jakarta City, Jakarta 11840, Jl. Daan Mogot Estate No. 2630 2;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.151236;106.74043;Minimarket;;;
7855133;Indomaret Hj Saaba (FEIY);;;Jl. Mesjid Joglo Baru, RT.6/RW.3;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.214273;106.724947;Minimarket;;;
8364449;Indomaret Mangga Besar 4E. TP0K;;;Jl. Mangga Besar IV E No.43 5, RT.6/RW.2;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.15149;106.821255;Minimarket;;;
8364403;Indomaret Pejagalan Pekojan;;;Pekojan;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.137895;106.802843;Minimarket;;;
2841575;Super Indo Kelapa Dua;;;Apartment Permata Eksekutif, Perumahan Villa Jl. Raya Pos Pengumben No.1, RT.1/RW.6;KELAPA DUA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.216576;106.765296;Supermarket;;;
7872398;Alfamart;;;Ruko Perumahan Kosambi Kresek Kel, RT.9/RW.13;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.177087;106.711071;Minimarket;;;
11111154;Anugrah Chicken Kios Ayam Potong Frozen Food;;;Jl. Kemanggisan Ilir XI No.29E, RT.13/RW.8;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.186608;106.789921;Frozen Food;;;
8363784;Alfamart Rawa Belong 3;;;Jl. Raya Kb. Jeruk No.76 7, RT.7/RW.12;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.201221;106.78271;Minimarket;;;
3223099;Ceria Mart;;;Duri Kosambi;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.178636;106.714969;Minimarket;;;
12881590;Family Mart - Ciputra International;;;Apartemen Ciputra International, Jl. Outer Ring Road No.14 Tower 1501;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.172947;106.730922;Minimarket;;;
12868961;Toko Nani;;;Jl. Kb. Klp. No.02 1, RT.7/RW.6;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.102923;106.707235;Minimarket;;;
12896146;Bws Toko Fortune;;;2 no 67d, Jl. Semeru Raya No.2, RT.8/RW.9;GROGOL;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.156969;106.793417;Minimarket;;;
12875951;Toko Hendrik;;;Jl. Semanan Raya No.55A, RT.8/RW.8;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.168046;106.7051;Minimarket;;;
8363657;Alfamart;;;Jl Angke Jaya No.28, Kel No.01, RT.15/RW.1;ANGKE;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.1459;106.800145;Minimarket;;;
5474525;Mr Diy Green Sedayu Mall;;;Green Sedayu Mall, Jl. Taman Palem Lestari No. 1 Rt 07 Rw 07;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139107;106.728926;Department Store;;;
12912479;Toko Berkat;;;West No.2 2, RT.2/RW.7;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.121699;106.716645;Minimarket;;;
12933887;Toko Nikita;;;7, Jl. Kayu Besar Dalam No.7, RT.7/RW.11;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.126006;106.73433;Minimarket;;;
13415914;OH!SOME - Puri Indah Mall;;;Puri Indah Mall, Jl. Puri Agung Lantai 1 Blok 164-16;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.188983;106.733514;Supermarket;;;
7855568;Indomaret Peta Barat 3;;;Jl. Peta Barat No.6 1, RT.1/RW.7;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.143273;106.696971;Minimarket;;;
8363235;Alfamart;;;Jl. Kapuk Pulo Kel, RT.9/RW.7;KEDAUNG KALI ANGKE;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.141913;106.750998;Minimarket;;;
8364487;Indomaret Mangga Besar 8;;;Jl. Mangga Besar VIII No.12, RT.8/RW.1;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.151169;106.825671;Minimarket;;;
8358289;Indomaret Jalan Panjang TPDH;;;Jl. Panjang Arteri Klp. Dua Raya No.10, RT.8/RW.2;KELAPA DUA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.202769;106.769772;Minimarket;;;
12883519;Toko Arenda Tarigan;;;15, Jl. Kota Bambu Raya No.06, RT.7/RW.4;KOTA BAMBU SELATAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.185825;106.806146;Minimarket;;;
8363172;Alfamart;;;Jl. Kopi Kel No.24, RT.:/RW.006/003;ROA MALAKA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.13424;106.810219;Minimarket;;;
12430987;Matahari Department Store - Mall Taman Anggrek;;;Mall Taman Anggrek, Jl. S. Parman No.Kav 21, RT.12/RW.1;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.177623;106.793336;Department Store;;;
8364569;Indomaret | Wijaya Kusuma - TRMR;;;Jl. Perum Duta Mas Bl. Bi No.11, RT.13/RW.9;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.148953;106.78017;Minimarket;;;
8364404;Indomaret Bandengan Selatan;;;Jl. Bandengan Selatan No. 9 No. 38B;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.136903;106.803329;Minimarket;;;
8364788;Indomaret Graha MAS;;;Jl. Raya Perjuangan 1;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.190797;106.761348;Minimarket;;;
9925345;Berkah Sayur;;;Duri Kosambi;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.177271;106.724902;Vegetable Store;;;
12468660;Mbak Tum Sayur;;;Jl. Kayu Besar Dalam No.10, RT.10/RW.11;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.12519;106.732491;Vegetable Store;;;
13212669;toko yasin;;;No, Jl. Raya Prepedan No.41, RT.6/RW.13;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.107603;106.702469;Minimarket;;;
7852449;INDOMARET CITRA 8 AEROLINK K6 NO.7-8 ( TNR3 );;;Jl. Raya Citra Garden 8, RT.4/RW.8;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.122288;106.697248;Minimarket;;;
8363329;Alfamart Srengseng 3;;;Jl. Srengseng Raya No.4 2, RT.2/RW.6;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.21179;106.75942;Minimarket;;;
8857554;Jaya Mart Pegadungan;;;Jl. Peta Barat No. 8;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.131069;106.690871;Minimarket;;;
13383717;Alfamart;;;Jl. Kav. DKI Kel No.01 blok 93, RT.3/RW.10;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.202717;106.730259;Minimarket;;;
12572862;Hari Hari Supermarket Lokasari Square;;;Lokasari Square Lantai II Jalan Mangga Besar No.81 Tamansari, RT.6/RW.2;TANGKI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.146462;106.823878;Supermarket;;;
7880979;FamilyMart PURI ORCHARD;;;Apt Puri Orchard Apartemen Puri Orchard Ruko G No. 23 Jl. Lingkar Luar Barat, Jl. Al Barkah;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.165838;106.728831;Minimarket;;;
8363386;Alfamart Palmerah Utara 62;;;Jl. Palmerah Utara III;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.20392;106.796661;Minimarket;;;
8364845;Indomaret Duri Kepa;;;10, Kp. Kepa No.8, RT.8/RW.6;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.178181;106.779198;Minimarket;;;
9925707;Yur Sayur Belanja Sayur Online;;;Kapuk;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139131;106.75077;Vegetable Store;;;
8363680;Alfamart;;;Jl Kali Anyar No.15, Kel No.05, RT.11/RW.6;JEMBATAN BESI;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.155267;106.79821;Minimarket;;;
7215928;Kebab Nifa (frozen Food);;;Jl. Sahabat Baru No. 89 90 Rt 04 Rw 01 Kelurahan Duri Kepa Kecamatan Kebon Jeruk Jakarta Barat 11510;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.186859;106.771383;Frozen Food;;;
12881459;Toko Berkah Mandiri;;;no 22 A rt 06/01 rawa lele, RT.5/RW.1;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.137087;106.692088;Minimarket;;;
8363196;Alfamart pejagalan;;;RT.2/RW.5;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.137526;106.806664;Minimarket;;;
8401884;All Fresh Puri;;;RT.4/RW.6 Kembangan Selatan, Jl. Pesanggrahan No.168 N;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.186542;106.754728;Supermarket;;;
7852440;Indomaret Golden Palm;;;RW No.16, RT.16/RW.16;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.122457;106.702577;Minimarket;;;
8364042;Indomaret Meruya 38;;;Jl. Meruya Ilir Raya No.26, RT.2/RW.8;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.196887;106.755339;Minimarket;;;
13238346;Toko Nur;;;Jl. Raya Kramat Semanan No.1, RT.1/RW.6;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.161489;106.702751;Minimarket;;;
13231669;Toko Adelina;;;Jalan Raya Menceng Raya No. 20 5 6, RT.5/RW.6;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.126311;106.720622;Minimarket;;;
8424248;Alfamidi Penyelesaian Tomang - Villa Meruya;;;Villa, Jl. Taman Palem Raya, RT.6/RW.4;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.20467;106.728824;Minimarket;;;
13407912;Alfamidi Citra 1;;;Jl. Peta Barat No.29, RT.1/RW.7;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.143553;106.697777;Minimarket;;;
12867315;Prima Fresh Mart karya utama;;;Jl. Karya Utama No.32, RT.3/RW.3;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.214923;106.762126;Frozen Food;;;
12905479;Toko Subur (Akiat);;;Jl. Tanjung Duren Raya No.86 7 5, RT.7/RW.5;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.176273;106.783456;Minimarket;;;
7871125;Alfamart;;;Jl. Wr. Gantung No.Rt. 15/06 6, RT.6/RW.6;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.153077;106.689284;Minimarket;;;
8022837;Lawson Ratu Kemuning;;;Jl. Ratu Kemuning;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.169567;106.768907;Minimarket;;;
8364844;Indomaret Tanjung Duren Raya 16 F21S;;;Jl. Tanjung Duren Raya No. 16;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.180052;106.783539;Minimarket;;;
2842008;Super Indo Kosambi;;;Jl. Raya Duri Kosambi No.38;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.167115;106.724432;Supermarket;;;
8364463;Indomaret Peternakan 5;;;Kapuk;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.143457;106.762215;Minimarket;;;
13225998;D'GeS Frozen Food & Mart;;;Jl. H. Marzuki, RT.3/RW.3;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.195343;106.77465;Minimarket;;;
8363826;Alfamart Mandala Raya;;;Jl. Mandala Raya No.37, RT.1/RW.4;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.175597;106.798944;Minimarket;;;
8363791;Alfamart;;;Jl. Kemanggisan Ilir 3, No. 33, Kel No.07, RT.7/RW.7;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.193798;106.786353;Minimarket;;;
8364821;Indomaret AL Barkah. FT8V;;;Jl. Al Barkah No. 9 1;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.164101;106.728202;Minimarket;;;
1407526;Matahari Department Store Lippo Mall Puri;;;Lippo Mall Puri Lantai 1 No. 56, Jl. Puri Indah Raya;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.187782;106.739345;Department Store;;;
8363656;Alfamart;;;Jl. Angke Jaya No.3 Rt 7/3, RT.7/RW.3;ANGKE;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.148377;106.799102;Minimarket;;;
7173613;Snow Poci Frozen Food;;;Jl. Bangun Kapuk Mas;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.148223;106.767643;Frozen Food;;;
8364838;Indomaret Ruko Daan Mogot Baru;;;Kalideres;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.150316;106.715164;Minimarket;;;
7873716;Alfamart Menceng Raya 3;;;Jl Raya Menceng Blok B 8, Kel, RT.5/RW.11;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.120858;106.715665;Minimarket;;;
8364561;Indomaret Seni Budaya;;;Jl. Seni Budaya Raya No. 3A;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.14932;106.784856;Minimarket;;;
13203804;Warung Sayuran Bu Mar;;;Jl. Ukir 1 No.16 8, RT.8/RW.13;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.15169;106.742254;Vegetable Store;;;
11115370;Prima Freshmart Meruya ilir;;;1 JakartaPrima, RT.18/RW.5;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.198226;106.737319;Frozen Food;;;
8363396;Alfamart;;;Jl. Asem Raya No. 18 B;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.177715;106.77884;Minimarket;;;
8364566;Indomaret West Jelambar 3;;;Jl. Jelambar Barat III No.RT. 06/10 6, RT.6/RW.10;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.146437;106.783397;Minimarket;;;
9925762;Toko Rachel Cosmetics;;;Pinangsia;PINANGSIA;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.140067;106.812071;Vegetable Store;;;
8414642;Alfamidi Perjuangan;;;Jl. Perjuangan No. 9;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.193635;106.763042;Minimarket;;;
8358194;Indomaret Keamanan. FN54;;;Jl. Keamanan No.36, RT.3/RW.8;KEAGUNGAN;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.151153;106.815737;Minimarket;;;
8363851;Alfamart Sukarjo Wiryo Pranoto;;;Jl. Sukarjo Wiryo Pranoto No. 1;MAPHAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.161363;106.826499;Minimarket;;;
7216007;Frozen Food Jpieter;;;Jelambar Selatan Xv No. 17d, Rt 10 Rw 5, Jelambar Baru, Kec. Grogol Petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.150192;106.786913;Frozen Food;;;
12426036;SAYBREAD INDOMARET CITY RESORT 2 (TN41);;;Jl. Boulevard Raya, RT.7/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.136319;106.731347;Minimarket;;;
7852448;Indomaret Kamal Benda;;;Jl. Benda Raya No.41, RT.1/RW.5;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.106895;106.701088;Minimarket;;;
12525460;Daily FoodHall;;;Grand Tropic Suites Hotel, RT.12/RW.2;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.171772;106.787671;Supermarket;;;
8022883;Lawson Taman Surya;;;5, Jl. Taman Surya Indah No.45 Blok C2 No, RW.15;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.135379;106.71645;Minimarket;;;
7855585;Indomaret Taman Surya 5;;;Jl. Blk. Gg. 4 No.37 4, RT.4/RW.3;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.134484;106.707172;Minimarket;;;
8855744;Toko Src Herman Kota Bambu Utara;;;Jl. Kresna;KOTA BAMBU UTARA;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.183905;106.808495;Minimarket;;;
9924604;Warung Sayur Mak Endo;;;Jl. Alfalah rt. 002/08 No.54, RT.2/RW.8;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.174213;106.735369;Vegetable Store;;;
8364868;Indomaret Central Park Point. TLSA;;;Ruko GSA Central Park 8 EG, Letjen S. Parman No.12 kav 28, RT.12/RW.6;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.177235;106.789778;Minimarket;;;
8409300;Ar Rushoifah;;;Kembangan Utara;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.162497;106.7498;Minimarket;;;
8918616;FamilyMart Taman Permata Buana;;;Ruko Taman Permata Buana Jalan Pulau Bira Raya, Utara No.16 Blok D1, RT.13/RW.9;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.170809;106.746274;Minimarket;;;
13208684;Linda Sayur;;;RT.2/RW.8;SUKABUMI SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.217244;106.774359;Vegetable Store;;;
8363781;Alfamart Panjang Kebon Jeruk 4;;;Jl. Panjang Arteri;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.198847;106.769207;Minimarket;;;
13380980;Indomaret Green Garden;;;Jl. Perumahan Green Garden No.26 Blok L3, RT.8/RW.6;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.171546;106.756287;Minimarket;;;
8363365;Alfamart jl. panjang no. 9;;;Jl. Panjang No.9B, RT.5/RW.11;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.171049;106.765462;Minimarket;;;
8364672;Indomaret Pasadena Terrace;;;Jl. Gunung Galunggung No. 22 1;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.141936;106.73776;Minimarket;;;
8364825;Indomaret Tubagus Angke 14. TEYU;;;Jl. Grawisa 1 Blok, G Blok G No.16, RT.2/RW.1;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.151268;106.772148;Minimarket;;;
11107232;Kayla Frozen Food;;;Jl. Tj. Pura No.12, Rt.7/Rw.5;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.129863;106.698006;Frozen Food;;;
12429379;Ramayana;;;Jl. Outer Ring Road No.1, RT.1/RW.2;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.153123;106.728318;Department Store;;;
12901741;Toko Dito;;;Jl. Duku, RT.10/RW.1;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.200848;106.758286;Minimarket;;;
12897645;Susi Barokah;;;Jl. Raya Prepedan No.51-57, RT.3/RW.13;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.115626;106.708848;Minimarket;;;
8022825;Lawson Duri Raya;;;Jl. Duri Raya No.53, RT.4/RW.1;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.185188;106.769795;Minimarket;;;
7871222;Alfamart Kamal Muara 3;;;Jl. Kamal Muara Kel No.78 12, RT.12/RW.1;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.102911;106.716196;Minimarket;;;
8364666;Indomaret Mutiara Taman Palem;;;4, RT.4/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.140422;106.733917;Minimarket;;;
8424249;Alfamidi Meruya Utara;;;Jl. Meruya Utara No.46 2, RT.2/RW.2;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.196807;106.731365;Minimarket;;;
8363780;Alfamart kebon jeruk raya 2 (k288);;;Jl. Raya Kb. Jeruk No.16 4, RT.4/RW.2;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.197602;106.772947;Minimarket;;;
13214235;Toko Buana;;;No., Jl. Kembangan Selatan No.2, RT.7/RW.1;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.187399;106.724024;Minimarket;;;
3223115;Ceria Mart;;;Gg. H. Amsar Bin H. Aba;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.17783;106.71277;Minimarket;;;
13380974;O!Save Peta Barat;;;Gg. Asmat Kelana Jl. Peta Barat No.88;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.133952;106.691277;Minimarket;;;
8363192;Alfamart Pejagalan 2;;;Jl. Pejagalan I No.77A, RT.14/RW.5;PEKOJAN;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.13818;106.802991;Minimarket;;;
8857477;Toko Src Sahsi Mandiri;;;Jl. Bambu Larangan;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139118;106.716948;Minimarket;;;
13408709;INDOMARET GAGA KETAPANG;;;Jl. Gaga Ketapang No.5, RW.4;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.174446;106.693036;Minimarket;;;
